osm_node_id,lat,lon,node_type
osm_node_00496,25.0350524,92.434959,osm_network_node
osm_node_00497,25.0169594,92.4921555,osm_network_node
osm_node_00498,25.0170013,92.4917821,osm_network_node
osm_node_00499,25.0212881,92.4741393,osm_network_node
osm_node_00500,25.0213873,92.473801,osm_network_node
osm_node_00501,25.0242066,92.4654031,osm_network_node
osm_node_00502,25.0242079,92.4652659,osm_network_node
osm_node_00503,25.0340612,92.4610138,osm_network_node
osm_node_00504,25.1971434,92.3723253,osm_network_node
osm_node_00505,25.173092,92.3356891,osm_network_node
osm_node_00506,25.2070768,92.3545772,osm_network_node
osm_node_00507,25.2167738,92.3583698,osm_network_node
osm_node_00508,25.2209669,92.3531073,osm_network_node
osm_node_00509,25.2101559,92.3730112,osm_network_node
osm_node_00510,25.3633773,92.3614153,osm_network_node
osm_node_00511,25.3261643,92.4967825,osm_network_node
osm_node_00512,25.2613508,92.4980834,osm_network_node
osm_node_00513,25.1957212,92.4852758,osm_network_node
osm_node_00514,25.3636702,92.5374086,osm_network_node
osm_node_00515,25.4052531,92.5426698,osm_network_node
osm_node_00516,25.4508506,92.5137287,osm_network_node
osm_node_00517,25.4520276,92.50278,osm_network_node
osm_node_00518,25.3917706,92.4578208,osm_network_node
osm_node_00519,25.3865535,92.4653792,osm_network_node
osm_node_00520,25.4014048,92.4611001,osm_network_node
